date,province,cum_no,daily_no,cum_no_perc_pop,daily_no_perc_pop
2020-08-20,GP,3144,83,0.0207,0.0005
2020-08-21,GP,3190,46,0.021,0.0003
2020-08-22,GP,3227,37,0.0213,0.0002
2020-08-23,GP,3268,41,0.0215,0.0003
2020-08-24,GP,3280,12,0.0216,0.0001
2020-08-25,GP,3334,54,0.022,0.0004
2020-08-26,GP,3395,61,0.0224,0.0004
2020-08-27,GP,3428,33,0.0226,0.0002
2020-08-28,GP,3475,47,0.0229,0.0003
2020-08-29,GP,3556,81,0.0234,0.0005
2020-08-30,GP,3572,16,0.0235,0.0001
2020-08-31,GP,3592,20,0.0237,0.0001
2020-09-01,GP,3631,39,0.0239,0.0003
2020-09-02,GP,3680,49,0.0242,0.0003
2020-09-03,GP,3730,50,0.0246,0.0003
2020-09-04,GP,3773,43,0.0249,0.0003
2020-09-05,GP,3789,16,0.025,0.0001
2020-09-06,GP,3813,24,0.0251,0.0002
2020-09-07,GP,3818,5,0.0252,0.0
2020-09-08,GP,3833,15,0.0253,0.0001
2020-09-09,GP,3860,27,0.0254,0.0002
2020-09-10,GP,3881,21,0.0256,0.0001
2020-09-11,GP,3900,19,0.0257,0.0001
2020-09-12,GP,3912,12,0.0258,0.0001
2020-09-13,GP,3918,6,0.0258,0.0
2020-09-14,GP,3921,3,0.0258,0.0
2020-09-15,GP,3933,12,0.0259,0.0001
2020-09-16,GP,3947,14,0.026,0.0001
2020-09-17,GP,3960,13,0.0261,0.0001
2020-09-18,GP,4027,67,0.0265,0.0004
2020-09-19,GP,4022,-5,0.0265,-0.0
2020-09-20,GP,4030,8,0.0266,0.0001
2020-09-21,GP,4039,9,0.0266,0.0001
2020-09-22,GP,4084,45,0.0269,0.0003
2020-09-23,GP,4095,11,0.027,0.0001
2020-09-24,GP,4153,58,0.0274,0.0004
2020-09-25,GP,4158,5,0.0274,0.0
2020-09-26,GP,4201,43,0.0277,0.0003
2020-09-27,GP,4203,2,0.0277,0.0
2020-09-28,GP,4205,2,0.0277,0.0
2020-09-29,GP,4233,28,0.0279,0.0002
2020-09-30,GP,4244,11,0.028,0.0001
2020-10-01,GP,4252,8,0.028,0.0001
2020-10-02,GP,4260,8,0.0281,0.0001
2020-10-03,GP,4262,2,0.0281,0.0
2020-10-04,GP,4299,37,0.0283,0.0002
2020-10-05,GP,4304,5,0.0284,0.0
2020-10-06,GP,4332,28,0.0285,0.0002
2020-10-07,GP,4373,41,0.0288,0.0003
2020-10-08,GP,4386,13,0.0289,0.0001
2020-10-09,GP,4414,28,0.0291,0.0002
2020-10-10,GP,4444,30,0.0293,0.0002
2020-10-11,GP,4450,6,0.0293,0.0
2020-10-12,GP,4461,11,0.0294,0.0001
2020-10-13,GP,4492,31,0.0296,0.0002
2020-10-14,GP,4527,35,0.0298,0.0002
2020-10-15,GP,4597,70,0.0303,0.0005
2020-10-16,GP,4601,4,0.0303,0.0
2020-10-17,GP,4618,17,0.0304,0.0001
2020-10-18,GP,4618,0,0.0304,0.0
2020-10-19,GP,4621,3,0.0304,0.0
2020-10-20,GP,4673,52,0.0308,0.0003
2020-10-21,GP,4679,6,0.0308,0.0
2020-10-22,GP,4693,14,0.0309,0.0001
2020-10-23,GP,4696,3,0.0309,0.0
2020-10-24,GP,4701,5,0.031,0.0
2020-10-25,GP,4703,2,0.031,0.0
2020-10-26,GP,4707,4,0.031,0.0
2020-10-27,GP,4711,4,0.031,0.0
2020-10-28,GP,4713,2,0.0311,0.0
2020-10-29,GP,4717,4,0.0311,0.0
2020-10-30,GP,4719,2,0.0311,0.0
2020-10-31,GP,4721,2,0.0311,0.0
2020-11-01,GP,4828,107,0.0318,0.0007
2020-11-02,GP,4828,0,0.0318,0.0
2020-11-03,GP,4836,8,0.0319,0.0001
2020-11-04,GP,4845,9,0.0319,0.0001
2020-11-05,GP,4852,7,0.032,0.0
2020-11-06,GP,4859,7,0.032,0.0
2020-11-07,GP,4861,2,0.032,0.0
2020-11-08,GP,4862,1,0.032,0.0
2020-11-09,GP,4863,1,0.032,0.0
2020-11-10,GP,4870,7,0.0321,0.0
2020-11-11,GP,4872,2,0.0321,0.0
2020-11-12,GP,4873,1,0.0321,0.0
2020-11-13,GP,4877,4,0.0321,0.0
2020-11-14,GP,4877,0,0.0321,0.0
2020-11-15,GP,4882,5,0.0322,0.0
2020-11-16,GP,4889,7,0.0322,0.0
2020-11-17,GP,4931,42,0.0325,0.0003
2020-11-18,GP,4935,4,0.0325,0.0
2020-11-19,GP,4958,23,0.0327,0.0002
2020-11-20,GP,4960,2,0.0327,0.0
2020-11-21,GP,4960,0,0.0327,0.0
2020-11-22,GP,4968,8,0.0327,0.0001
2020-11-23,GP,4970,2,0.0327,0.0
2020-11-24,GP,4989,19,0.0329,0.0001
2020-11-25,GP,4996,7,0.0329,0.0
2020-11-26,GP,5001,5,0.033,0.0
2020-11-27,GP,5004,3,0.033,0.0
2020-11-28,GP,5005,1,0.033,0.0
2020-11-29,GP,5006,1,0.033,0.0
2020-11-30,GP,5009,3,0.033,0.0
2020-12-01,GP,5014,5,0.033,0.0
2020-12-02,GP,5018,4,0.0331,0.0
2020-12-03,GP,5026,8,0.0331,0.0001
2020-12-04,GP,5032,6,0.0332,0.0
2020-12-05,GP,5039,7,0.0332,0.0
2020-12-06,GP,5040,1,0.0332,0.0
2020-12-07,GP,5042,2,0.0332,0.0
2020-12-08,GP,5053,11,0.0333,0.0001
2020-12-09,GP,5069,16,0.0334,0.0001
2020-12-10,GP,5077,8,0.0335,0.0001
2020-12-11,GP,5097,20,0.0336,0.0001
2020-12-12,GP,5108,11,0.0337,0.0001
2020-12-13,GP,5111,3,0.0337,0.0
2020-12-14,GP,5115,4,0.0337,0.0
2020-12-15,GP,5125,10,0.0338,0.0001
2020-12-16,GP,5135,10,0.0338,0.0001
2020-12-17,GP,5146,11,0.0339,0.0001
2020-12-18,GP,5161,15,0.034,0.0001
2020-12-19,GP,5179,18,0.0341,0.0001
2020-12-20,GP,5180,1,0.0341,0.0
2020-12-21,GP,5196,16,0.0342,0.0001
2020-12-22,GP,5226,30,0.0344,0.0002
2020-12-23,GP,5260,34,0.0347,0.0002
2020-12-24,GP,5282,22,0.0348,0.0001
2020-12-25,GP,5305,23,0.035,0.0002
2020-12-26,GP,5317,12,0.035,0.0001
2020-12-27,GP,5334,17,0.0351,0.0001
2020-12-28,GP,5356,22,0.0353,0.0001
2020-12-29,GP,5424,68,0.0357,0.0004
2020-12-30,GP,5465,41,0.036,0.0003
2020-12-31,GP,5549,84,0.0366,0.0006
2021-01-01,GP,5615,66,0.037,0.0004
2021-01-02,GP,5654,39,0.0373,0.0003
2021-01-03,GP,5727,73,0.0377,0.0005
2021-01-04,GP,5763,36,0.038,0.0002
2021-01-05,GP,5827,64,0.0384,0.0004
2021-01-06,GP,5923,96,0.039,0.0006
2021-01-07,GP,5998,75,0.0395,0.0005
2021-01-08,GP,6073,75,0.04,0.0005
2021-01-09,GP,6142,69,0.0405,0.0005
2021-01-10,GP,6170,28,0.0407,0.0002
2021-01-11,GP,6170,0,0.0407,0.0
2021-01-12,GP,6395,225,0.0421,0.0015
2021-01-13,GP,6606,211,0.0435,0.0014
2021-01-14,GP,6720,114,0.0443,0.0008
2021-01-15,GP,6819,99,0.0449,0.0007
2021-01-16,GP,6887,68,0.0454,0.0004
2021-01-17,GP,6946,59,0.0458,0.0004
2021-01-18,GP,7009,63,0.0462,0.0004
2021-01-19,GP,7057,48,0.0465,0.0003
2021-01-20,GP,7137,80,0.047,0.0005
2021-01-21,GP,7230,93,0.0476,0.0006
2021-01-22,GP,7396,166,0.0487,0.0011
2021-01-23,GP,7597,201,0.0501,0.0013
2021-01-24,GP,7642,45,0.0504,0.0003
2021-01-25,GP,7675,33,0.0506,0.0002
2021-01-26,GP,7816,141,0.0515,0.0009
2021-01-27,GP,7891,75,0.052,0.0005
2021-01-28,GP,7961,70,0.0525,0.0005
2021-01-29,GP,8087,126,0.0533,0.0008
2021-01-30,GP,8140,53,0.0536,0.0003
2021-01-31,GP,8198,58,0.054,0.0004
2021-02-01,GP,8249,51,0.0544,0.0003
2021-02-02,GP,8340,91,0.055,0.0006
2021-02-03,GP,8437,97,0.0556,0.0006
2021-02-04,GP,8490,53,0.0559,0.0003
2021-02-05,GP,8542,52,0.0563,0.0003
2021-02-06,GP,8592,50,0.0566,0.0003
2021-02-07,GP,8615,23,0.0568,0.0002
2021-02-08,GP,8660,45,0.0571,0.0003
2021-02-09,GP,8741,81,0.0576,0.0005
2021-02-10,GP,8867,126,0.0584,0.0008
2021-02-11,GP,8949,82,0.059,0.0005
2021-02-12,GP,9115,166,0.0601,0.0011
2021-02-13,GP,9144,29,0.0603,0.0002
2021-02-14,GP,9181,37,0.0605,0.0002
2021-02-15,GP,9239,58,0.0609,0.0004
2021-02-16,GP,9295,56,0.0612,0.0004
2021-02-17,GP,9371,76,0.0617,0.0005
2021-02-18,GP,9392,21,0.0619,0.0001
2021-02-19,GP,9435,43,0.0622,0.0003
2021-02-20,GP,9464,29,0.0624,0.0002
2021-02-21,GP,9481,17,0.0625,0.0001
2021-02-22,GP,9496,15,0.0626,0.0001
2021-02-23,GP,9535,39,0.0628,0.0003
2021-02-24,GP,9547,12,0.0629,0.0001
2021-02-25,GP,9561,14,0.063,0.0001
2021-02-26,GP,9620,59,0.0634,0.0004
2021-02-27,GP,9653,33,0.0636,0.0002
2021-02-28,GP,9678,25,0.0638,0.0002
2021-03-01,GP,9697,19,0.0639,0.0001
2021-03-02,GP,9740,43,0.0642,0.0003
2021-03-03,GP,9770,30,0.0644,0.0002
2021-03-04,GP,9797,27,0.0646,0.0002
2021-03-05,GP,9813,16,0.0647,0.0001
2021-03-06,GP,9842,29,0.0649,0.0002
2021-03-07,GP,9854,12,0.0649,0.0001
2021-03-08,GP,9862,8,0.065,0.0001
2021-03-09,GP,9890,28,0.0652,0.0002
2021-03-10,GP,9942,52,0.0655,0.0003
2021-03-11,GP,9967,25,0.0657,0.0002
2021-03-12,GP,9992,25,0.0658,0.0002
2021-03-13,GP,9999,7,0.0659,0.0
2021-03-14,GP,10011,12,0.066,0.0001
2021-03-15,GP,10019,8,0.066,0.0001
2021-03-16,GP,10048,29,0.0662,0.0002
2021-03-17,GP,10086,38,0.0665,0.0003
2021-03-18,GP,10098,12,0.0665,0.0001
2021-03-19,GP,10119,21,0.0667,0.0001
2021-03-20,GP,10128,9,0.0667,0.0001
2021-03-21,GP,10133,5,0.0668,0.0
2021-03-22,GP,10138,5,0.0668,0.0
2021-03-23,GP,10142,4,0.0668,0.0
2021-03-24,GP,10166,24,0.067,0.0002
2021-03-25,GP,10190,24,0.0671,0.0002
2021-03-26,GP,10213,23,0.0673,0.0002
2021-03-27,GP,10229,16,0.0674,0.0001
2021-03-28,GP,10235,6,0.0674,0.0
2021-03-29,GP,10250,15,0.0675,0.0001
2021-03-30,GP,10295,45,0.0678,0.0003
2021-03-31,GP,10318,23,0.068,0.0002
2021-04-01,GP,10331,13,0.0681,0.0001
2021-04-02,GP,10347,16,0.0682,0.0001
2021-04-03,GP,10348,1,0.0682,0.0
2021-04-04,GP,10350,2,0.0682,0.0
2021-04-05,GP,10354,4,0.0682,0.0
2021-04-06,GP,10363,9,0.0683,0.0001
2021-04-07,GP,10388,25,0.0684,0.0002
2021-04-08,GP,10396,8,0.0685,0.0001
2021-04-09,GP,10407,11,0.0686,0.0001
2021-04-10,GP,10418,11,0.0686,0.0001
2021-04-11,GP,10424,6,0.0687,0.0
2021-04-12,GP,10425,1,0.0687,0.0
2021-04-13,GP,10453,28,0.0689,0.0002
2021-04-14,GP,10479,26,0.069,0.0002
2021-04-15,GP,10495,16,0.0692,0.0001
2021-04-16,GP,10507,12,0.0692,0.0001
2021-04-17,GP,10520,13,0.0693,0.0001
2021-04-18,GP,10524,4,0.0693,0.0
2021-04-19,GP,10525,1,0.0694,0.0
2021-04-20,GP,10536,11,0.0694,0.0001
2021-04-21,GP,10544,8,0.0695,0.0001
2021-04-22,GP,10564,20,0.0696,0.0001
2021-04-23,GP,10567,3,0.0696,0.0
2021-04-24,GP,10597,30,0.0698,0.0002
2021-04-25,GP,10604,7,0.0699,0.0
2021-04-26,GP,10607,3,0.0699,0.0
2021-04-27,GP,10627,20,0.07,0.0001
2021-04-28,GP,10631,4,0.0701,0.0
2021-04-29,GP,10645,14,0.0701,0.0001
2021-04-30,GP,10652,7,0.0702,0.0
2021-05-01,GP,10663,11,0.0703,0.0001
2021-05-02,GP,10664,1,0.0703,0.0
2021-05-03,GP,10671,7,0.0703,0.0
2021-05-04,GP,10692,21,0.0705,0.0001
2021-05-05,GP,10711,19,0.0706,0.0001
2021-05-06,GP,10728,17,0.0707,0.0001
2021-05-07,GP,10741,13,0.0708,0.0001
2021-05-08,GP,10762,21,0.0709,0.0001
2021-05-09,GP,10770,8,0.071,0.0001
2021-05-10,GP,10775,5,0.071,0.0
2021-05-11,GP,10791,16,0.0711,0.0001
2021-05-12,GP,10818,27,0.0713,0.0002
2021-05-13,GP,10831,13,0.0714,0.0001
2021-05-14,GP,10845,14,0.0715,0.0001
2021-05-15,GP,10865,20,0.0716,0.0001
2021-05-16,GP,10875,10,0.0717,0.0001
2021-05-17,GP,10881,6,0.0717,0.0
2021-05-18,GP,10913,32,0.0719,0.0002
2021-05-19,GP,10948,35,0.0721,0.0002
2021-05-20,GP,10965,17,0.0723,0.0001
2021-05-21,GP,10985,20,0.0724,0.0001
2021-05-22,GP,11012,27,0.0726,0.0002
2021-05-23,GP,11032,20,0.0727,0.0001
2021-05-24,GP,11039,7,0.0727,0.0
2021-05-25,GP,11075,36,0.073,0.0002
2021-05-26,GP,11099,24,0.0731,0.0002
2021-05-27,GP,11141,42,0.0734,0.0003
2021-05-28,GP,11164,23,0.0736,0.0002
2021-05-29,GP,11190,26,0.0737,0.0002
2021-05-30,GP,11207,17,0.0738,0.0001
2021-05-31,GP,11224,17,0.074,0.0001
2021-06-01,GP,11268,44,0.0742,0.0003
2021-06-02,GP,11322,54,0.0746,0.0004
2021-06-03,GP,11339,17,0.0747,0.0001
2021-06-04,GP,11363,24,0.0749,0.0002
2021-06-05,GP,11404,41,0.0751,0.0003
2021-06-06,GP,11411,7,0.0752,0.0
2021-06-07,GP,11436,25,0.0754,0.0002
2021-06-08,GP,11481,45,0.0757,0.0003
2021-06-09,GP,11519,38,0.0759,0.0003
2021-06-10,GP,11573,54,0.0763,0.0004
2021-06-11,GP,11610,37,0.0765,0.0002
2021-06-12,GP,11648,38,0.0768,0.0003
2021-06-13,GP,11673,25,0.0769,0.0002
2021-06-14,GP,11720,47,0.0772,0.0003
2021-06-15,GP,11793,73,0.0777,0.0005
2021-06-16,GP,11861,68,0.0782,0.0004
2021-06-17,GP,11919,58,0.0785,0.0004
2021-06-18,GP,11981,62,0.0789,0.0004
2021-06-19,GP,12079,98,0.0796,0.0006
2021-06-20,GP,12114,35,0.0798,0.0002
2021-06-21,GP,12170,56,0.0802,0.0004
2021-06-22,GP,12320,150,0.0812,0.001
2021-06-23,GP,12382,62,0.0816,0.0004
2021-06-24,GP,12434,52,0.0819,0.0003
2021-06-25,GP,12482,48,0.0822,0.0003
2021-06-26,GP,12554,72,0.0827,0.0005
2021-06-27,GP,12601,47,0.083,0.0003
2021-06-28,GP,12647,46,0.0833,0.0003
2021-06-29,GP,12769,122,0.0841,0.0008
2021-06-30,GP,12887,118,0.0849,0.0008
2021-07-01,GP,13094,207,0.0863,0.0014
2021-07-02,GP,13210,116,0.087,0.0008
2021-07-03,GP,13316,106,0.0877,0.0007
2021-07-04,GP,13466,150,0.0887,0.001
2021-07-05,GP,13603,137,0.0896,0.0009
2021-07-06,GP,13770,167,0.0907,0.0011
2021-07-07,GP,13948,178,0.0919,0.0012
2021-07-08,GP,14133,185,0.0931,0.0012
2021-07-09,GP,14247,114,0.0939,0.0008
2021-07-10,GP,14377,130,0.0947,0.0009
2021-07-11,GP,14465,88,0.0953,0.0006
2021-07-12,GP,14580,115,0.0961,0.0008
2021-07-13,GP,14688,108,0.0968,0.0007
2021-07-14,GP,14867,179,0.098,0.0012
2021-07-15,GP,14991,124,0.0988,0.0008
2021-07-16,GP,15199,208,0.1002,0.0014
2021-07-17,GP,15311,112,0.1009,0.0007
2021-07-18,GP,15391,80,0.1014,0.0005
2021-07-19,GP,15482,91,0.102,0.0006
2021-07-20,GP,15605,123,0.1028,0.0008
2021-07-21,GP,15762,157,0.1039,0.001
2021-07-22,GP,15903,141,0.1048,0.0009
2021-07-23,GP,16012,109,0.1055,0.0007
2021-07-24,GP,16107,95,0.1061,0.0006
2021-07-25,GP,16262,155,0.1072,0.001
2021-07-26,GP,16436,174,0.1083,0.0011
2021-07-27,GP,16518,82,0.1088,0.0005
2021-07-28,GP,16679,161,0.1099,0.0011
2021-07-29,GP,16761,82,0.1104,0.0005
2021-07-30,GP,16813,52,0.1108,0.0003
2021-07-31,GP,16922,109,0.1115,0.0007
2021-08-01,GP,16983,61,0.1119,0.0004
2021-08-02,GP,17079,96,0.1125,0.0006
2021-08-03,GP,17222,143,0.1135,0.0009
2021-08-04,GP,17346,124,0.1143,0.0008
2021-08-05,GP,17428,82,0.1148,0.0005
2021-08-06,GP,17539,111,0.1156,0.0007
2021-08-07,GP,17604,65,0.116,0.0004
2021-08-08,GP,17676,72,0.1165,0.0005
2021-08-09,GP,17748,72,0.1169,0.0005
2021-08-10,GP,17783,35,0.1172,0.0002
2021-08-11,GP,17848,65,0.1176,0.0004
2021-08-12,GP,17915,67,0.118,0.0004
2021-08-13,GP,17968,53,0.1184,0.0003
2021-08-14,GP,18011,43,0.1187,0.0003
2021-08-15,GP,18089,78,0.1192,0.0005
2021-08-16,GP,18165,76,0.1197,0.0005
2021-08-17,GP,18200,35,0.1199,0.0002
2021-08-18,GP,18269,69,0.1204,0.0005
2021-08-19,GP,18307,38,0.1206,0.0003
2021-08-20,GP,18342,35,0.1209,0.0002
2021-08-21,GP,18382,40,0.1211,0.0003
2021-08-22,GP,18413,31,0.1213,0.0002
2021-08-23,GP,18426,13,0.1214,0.0001
2021-08-24,GP,18459,33,0.1216,0.0002
2021-08-25,GP,18492,33,0.1218,0.0002
2021-08-26,GP,18551,59,0.1222,0.0004
2021-08-27,GP,18578,27,0.1224,0.0002
2021-08-28,GP,18605,27,0.1226,0.0002
2021-08-29,GP,18618,13,0.1227,0.0001
2021-08-30,GP,18690,72,0.1232,0.0005
2021-08-31,GP,18721,31,0.1234,0.0002
2021-09-01,GP,18763,42,0.1236,0.0003
2021-09-02,GP,18784,21,0.1238,0.0001
2021-09-03,GP,18811,27,0.124,0.0002
2021-09-04,GP,18866,55,0.1243,0.0004
2021-09-05,GP,18867,1,0.1243,0.0
2021-09-06,GP,18869,2,0.1243,0.0
2021-09-07,GP,18912,43,0.1246,0.0003
2021-09-08,GP,18931,19,0.1247,0.0001
2021-09-09,GP,18963,32,0.125,0.0002
2021-09-10,GP,19031,68,0.1254,0.0004
2021-09-11,GP,19051,20,0.1255,0.0001
2021-09-12,GP,19063,12,0.1256,0.0001
2021-09-13,GP,19068,5,0.1256,0.0
2021-09-14,GP,19078,10,0.1257,0.0001
2021-09-15,GP,19102,24,0.1259,0.0002
2021-09-16,GP,19150,48,0.1262,0.0003
2021-09-17,GP,19174,24,0.1263,0.0002
2021-09-18,GP,19194,20,0.1265,0.0001
2021-09-19,GP,19207,13,0.1266,0.0001
2021-09-20,GP,19215,8,0.1266,0.0001
2021-09-21,GP,19233,18,0.1267,0.0001
2021-09-22,GP,19255,22,0.1269,0.0001
2021-09-23,GP,19262,7,0.1269,0.0
2021-09-24,GP,19302,40,0.1272,0.0003
2021-09-25,GP,19302,0,0.1272,0.0
2021-09-26,GP,19306,4,0.1272,0.0
2021-09-27,GP,19340,34,0.1274,0.0002
2021-09-28,GP,19365,25,0.1276,0.0002
2021-09-29,GP,19380,15,0.1277,0.0001
2021-09-30,GP,19390,10,0.1278,0.0001
2021-10-01,GP,19399,9,0.1278,0.0001
2021-10-02,GP,19405,6,0.1279,0.0
2021-10-03,GP,19406,1,0.1279,0.0
2021-10-04,GP,19407,1,0.1279,0.0
2021-10-05,GP,19411,4,0.1279,0.0
2021-10-06,GP,19426,15,0.128,0.0001
2021-10-07,GP,19431,5,0.128,0.0
2021-10-08,GP,19433,2,0.128,0.0
2021-10-09,GP,19439,6,0.1281,0.0
2021-10-10,GP,19446,7,0.1281,0.0
2021-10-11,GP,19450,4,0.1282,0.0
2021-10-12,GP,19453,3,0.1282,0.0
2021-10-13,GP,19457,4,0.1282,0.0
2021-10-14,GP,19459,2,0.1282,0.0
2021-10-15,GP,19464,5,0.1283,0.0
2021-10-16,GP,19468,4,0.1283,0.0
2021-10-17,GP,19471,3,0.1283,0.0
2021-10-18,GP,19472,1,0.1283,0.0
2021-10-19,GP,19477,5,0.1283,0.0
2021-10-20,GP,19496,19,0.1285,0.0001
2021-10-21,GP,19561,65,0.1289,0.0004
2021-10-22,GP,19566,5,0.1289,0.0
2021-10-23,GP,19570,4,0.129,0.0
2021-10-24,GP,19575,5,0.129,0.0
2021-10-25,GP,19576,1,0.129,0.0
2021-10-26,GP,19583,7,0.129,0.0
2021-10-27,GP,19583,0,0.129,0.0
2021-10-28,GP,19587,4,0.1291,0.0
2021-10-29,GP,19593,6,0.1291,0.0
2021-10-30,GP,19598,5,0.1291,0.0
2021-10-31,GP,19601,3,0.1292,0.0
2021-11-01,GP,19603,2,0.1292,0.0
2021-11-02,GP,19603,0,0.1292,0.0
2021-11-03,GP,19606,3,0.1292,0.0
2021-11-04,GP,19610,4,0.1292,0.0
2021-11-05,GP,19613,3,0.1292,0.0
2021-11-06,GP,19616,3,0.1293,0.0
2021-11-07,GP,19619,3,0.1293,0.0
2021-11-08,GP,19621,2,0.1293,0.0
2021-11-09,GP,19622,1,0.1293,0.0
2021-11-10,GP,19625,3,0.1293,0.0
2021-11-11,GP,19629,4,0.1293,0.0
2021-11-12,GP,19631,2,0.1294,0.0
2021-11-13,GP,19634,3,0.1294,0.0
2021-11-14,GP,19637,3,0.1294,0.0
2021-11-15,GP,19637,0,0.1294,0.0
2021-11-16,GP,19639,2,0.1294,0.0
2021-11-17,GP,19641,2,0.1294,0.0
2021-11-18,GP,19646,5,0.1295,0.0
2021-11-19,GP,19647,1,0.1295,0.0
2021-11-20,GP,19650,3,0.1295,0.0
2021-11-21,GP,19651,1,0.1295,0.0
2021-11-22,GP,19660,9,0.1295,0.0001
2021-11-23,GP,19660,0,0.1295,0.0
2021-11-24,GP,19662,2,0.1296,0.0
2021-11-25,GP,19665,3,0.1296,0.0
2021-11-26,GP,19671,6,0.1296,0.0
2021-11-27,GP,19675,4,0.1296,0.0
2021-11-28,GP,19676,1,0.1297,0.0
2021-11-29,GP,19680,4,0.1297,0.0
2021-11-30,GP,19687,7,0.1297,0.0
2020-03-27,KZN,0,0,0.0,0.0
2020-03-28,KZN,1,1,0.0,0.0
2020-03-30,KZN,1,0,0.0,0.0
2020-03-31,KZN,2,1,0.0,0.0
2020-04-03,KZN,6,4,0.0001,0.0
2020-04-05,KZN,7,1,0.0001,0.0
2020-04-06,KZN,7,0,0.0001,0.0
2020-04-07,KZN,8,1,0.0001,0.0
2020-04-08,KZN,9,1,0.0001,0.0
2020-04-09,KZN,9,0,0.0001,0.0
2020-04-10,KZN,12,3,0.0001,0.0
2020-04-11,KZN,12,0,0.0001,0.0
2020-04-12,KZN,12,0,0.0001,0.0
2020-04-13,KZN,12,0,0.0001,0.0
2020-04-14,KZN,12,0,0.0001,0.0
2020-04-15,KZN,18,6,0.0002,0.0001
2020-04-16,KZN,20,2,0.0002,0.0
2020-04-17,KZN,20,0,0.0002,0.0
2020-04-18,KZN,21,1,0.0002,0.0
2020-04-19,KZN,22,1,0.0002,0.0
2020-04-20,KZN,23,1,0.0002,0.0
2020-04-21,KZN,23,0,0.0002,0.0
2020-04-22,KZN,25,2,0.0002,0.0
2020-04-23,KZN,27,2,0.0002,0.0
2020-04-24,KZN,29,2,0.0003,0.0
2020-04-25,KZN,29,0,0.0003,0.0
2020-04-26,KZN,29,0,0.0003,0.0
2020-04-27,KZN,30,1,0.0003,0.0
2020-04-28,KZN,30,0,0.0003,0.0
2020-04-29,KZN,32,2,0.0003,0.0
2020-04-30,KZN,32,0,0.0003,0.0
2020-05-01,KZN,32,0,0.0003,0.0
2020-05-02,KZN,34,2,0.0003,0.0
2020-05-03,KZN,34,0,0.0003,0.0
2020-05-04,KZN,35,1,0.0003,0.0
2020-05-05,KZN,36,1,0.0003,0.0
2020-05-06,KZN,38,2,0.0003,0.0
2020-05-07,KZN,40,2,0.0004,0.0
2020-05-08,KZN,42,2,0.0004,0.0
2020-05-09,KZN,42,0,0.0004,0.0
2020-05-10,KZN,43,1,0.0004,0.0
2020-05-11,KZN,44,1,0.0004,0.0
2020-05-12,KZN,44,0,0.0004,0.0
2020-05-13,KZN,44,0,0.0004,0.0
2020-05-14,KZN,44,0,0.0004,0.0
2020-05-15,KZN,45,1,0.0004,0.0
2020-05-16,KZN,45,0,0.0004,0.0
2020-05-17,KZN,45,0,0.0004,0.0
2020-05-18,KZN,45,0,0.0004,0.0
2020-05-19,KZN,46,1,0.0004,0.0
2020-05-20,KZN,46,0,0.0004,0.0
2020-05-21,KZN,46,0,0.0004,0.0
2020-05-22,KZN,47,1,0.0004,0.0
2020-05-23,KZN,48,1,0.0004,0.0
2020-05-24,KZN,49,1,0.0004,0.0
2020-05-25,KZN,49,0,0.0004,0.0
2020-05-26,KZN,49,0,0.0004,0.0
2020-05-27,KZN,49,0,0.0004,0.0
2020-05-28,KZN,50,1,0.0004,0.0
2020-05-29,KZN,50,0,0.0004,0.0
2020-05-30,KZN,52,2,0.0005,0.0
2020-05-31,KZN,52,0,0.0005,0.0
2020-06-01,KZN,52,0,0.0005,0.0
2020-06-02,KZN,53,1,0.0005,0.0
2020-06-03,KZN,54,1,0.0005,0.0
2020-06-04,KZN,55,1,0.0005,0.0
2020-06-05,KZN,55,0,0.0005,0.0
2020-06-06,KZN,61,6,0.0005,0.0001
2020-06-07,KZN,61,0,0.0005,0.0
2020-06-08,KZN,62,1,0.0005,0.0
2020-06-09,KZN,62,0,0.0005,0.0
2020-06-10,KZN,64,2,0.0006,0.0
2020-06-11,KZN,64,0,0.0006,0.0
2020-06-12,KZN,64,0,0.0006,0.0
2020-06-13,KZN,64,0,0.0006,0.0
2020-06-14,KZN,69,5,0.0006,0.0
2020-06-15,KZN,69,0,0.0006,0.0
2020-06-16,KZN,73,4,0.0006,0.0
2020-06-17,KZN,73,0,0.0006,0.0
2020-06-18,KZN,73,0,0.0006,0.0
2020-06-19,KZN,80,7,0.0007,0.0001
2020-06-20,KZN,83,3,0.0007,0.0
2020-06-21,KZN,84,1,0.0007,0.0
2020-06-22,KZN,87,3,0.0008,0.0
2020-06-23,KZN,91,4,0.0008,0.0
2020-06-24,KZN,91,0,0.0008,0.0
2020-06-25,KZN,106,15,0.0009,0.0001
2020-06-26,KZN,106,0,0.0009,0.0
2020-06-27,KZN,109,3,0.001,0.0
2020-06-28,KZN,109,0,0.001,0.0
2020-06-29,KZN,115,6,0.001,0.0001
2020-06-30,KZN,126,11,0.0011,0.0001
2020-07-01,KZN,136,10,0.0012,0.0001
2020-07-02,KZN,152,16,0.0013,0.0001
2020-07-03,KZN,162,10,0.0014,0.0001
2020-07-04,KZN,162,0,0.0014,0.0
2020-07-05,KZN,183,21,0.0016,0.0002
2020-07-06,KZN,183,0,0.0016,0.0
2020-07-07,KZN,205,22,0.0018,0.0002
2020-07-08,KZN,223,18,0.002,0.0002
2020-07-09,KZN,249,26,0.0022,0.0002
2020-07-10,KZN,260,11,0.0023,0.0001
